Enrollment_Method,App_Source,Payment_Method,Replacement_Indicator,Final_Status,Status,Gender,Issue_Age,Age_Group,Marital_Status,Employment,Face_Amount,Earn,Earnings_Range,Business_Bene,Child_Bene,Other_Bene,OthFamily_Bene,Spouse_Bene
P,Direct,CHECK,0,Withdrawn,0,F,39,30-39,MARRIED,UNSPEC,250000,60000,61-80,0,1,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,F,52,50-59,MARRIED,UNSPEC,250000,60000,61-80,0,0,0,0,1
P,Direct,CHECK,0,Withdrawn,0,M,33,30-39,MARRIED,UNSPEC,250000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,M,56,50-59,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,F,33,30-39,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,M,62,60-69,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Direct,CREDCARD,0,Withdrawn,0,F,42,40-49,MARRIED,UNSPEC,250000,60000,61-80,0,0,0,0,1
P,Direct,CREDCARD,1,Withdrawn,0,M,57,50-59,MARRIED,ACTIVE,250000,60000,61-80,0,3,0,0,0
P,Agent,ETRANS,1,Withdrawn,0,M,40,40-49,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,F,54,50-59,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,38,30-39,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,34,30-39,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,M,40,40-49,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,30,30-39,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Direct,CHECK,0,Withdrawn,0,M,34,30-39,MARRIED,UNSPEC,250000,60000,61-80,0,0,0,0,1
P,Direct,CREDCARD,0,Withdrawn,0,M,59,50-59,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,58,50-59,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Direct,CHECK,1,Withdrawn,0,M,56,50-59,MARRIED,UNSPEC,250000,60000,61-80,0,0,0,0,1
P,Direct,CHECK,0,Withdrawn,0,F,51,50-59,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,31,30-39,MARRIED,ACTIVE,250000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,44,40-49,MARRIED,ACTIVE,300000,60000,61-80,0,1,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,48,40-49,MARRIED,ACTIVE,300000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,53,50-59,MARRIED,ACTIVE,300000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,41,40-49,MARRIED,ACTIVE,300000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,61,60-69,MARRIED,ACTIVE,500000,60000,61-80,0,1,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,33,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,39,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,CHECK,0,Withdrawn,0,M,40,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,36,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,32,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,M,41,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,37,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,51,50-59,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,F,49,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,1,0,0,0
P,Agent,ETRANS,1,Withdrawn,0,F,44,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,1,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,52,50-59,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Agent,CHECK,1,Withdrawn,0,M,41,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,39,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,1,0,0,0
P,Agent,CREDCARD,1,Withdrawn,0,M,35,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Agent,CREDCARD,1,Withdrawn,0,M,35,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,32,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,1,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,43,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,42,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,M,56,50-59,MARRIED,RETIRED,500000,60000,61-80,0,3,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,45,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Direct,CHECK,0,Withdrawn,0,F,38,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,2,0,0,0
P,Direct,ETRANS,1,Withdrawn,0,M,41,40-49,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,F,39,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Agent,CHECK,0,Withdrawn,0,F,32,30-39,MARRIED,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,40,40-49,MARRIED,ACTIVE,550000,60000,61-80,0,2,0,0,0
P,Agent,CHECK,0,Withdrawn,0,F,39,30-39,MARRIED,ACTIVE,600000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,42,40-49,MARRIED,ACTIVE,600000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,39,30-39,MARRIED,ACTIVE,600000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,32,30-39,MARRIED,ACTIVE,700000,60000,61-80,0,3,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,45,40-49,MARRIED,ACTIVE,750000,60000,61-80,0,0,0,0,1
O,Direct,CHECK,0,Withdrawn,0,M,33,30-39,MARRIED,ACTIVE,750000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,44,40-49,MARRIED,RETIRED,750000,60000,61-80,0,0,0,0,1
P,Agent,CREDCARD,1,Withdrawn,0,M,64,60-69,MARRIED,RETIRED,1000000,60000,61-80,0,4,0,0,1
O,Direct,CHECK,0,Withdrawn,0,M,47,40-49,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,M,44,40-49,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,38,30-39,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,F,33,30-39,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,41,40-49,MARRIED,UNSPEC,1000000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,40,40-49,MARRIED,ACTIVE,1000000,60000,61-80,0,1,0,0,1
P,Agent,CHECK,1,Withdrawn,0,F,35,30-39,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,38,30-39,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,26,0-29,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,36,30-39,MARRIED,ACTIVE,1000000,60000,61-80,0,0,1,0,0
O,Direct,CREDCARD,0,Withdrawn,0,F,51,50-59,MARRIED,ACTIVE,1000000,60000,61-80,1,0,0,0,0
P,Agent,ETRANS,1,Withdrawn,0,M,53,50-59,MARRIED,ACTIVE,1000000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,34,30-39,MARRIED,ACTIVE,1250000,60000,61-80,0,2,0,0,0
P,Direct,CHECK,0,Withdrawn,0,F,36,30-39,MARRIED,ACTIVE,2000000,60000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,M,30,30-39,SINGLE,ACTIVE,100000,60000,61-80,0,1,1,0,0
P,Agent,ETRANS,1,Withdrawn,0,F,64,60-69,SINGLE,ACTIVE,100000,60000,61-80,0,1,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,M,37,30-39,SINGLE,NOTACTIVE,100000,60000,61-80,0,0,1,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,47,40-49,SINGLE,ACTIVE,100000,60000,61-80,0,0,1,0,0
P,Direct,CHECK,0,Withdrawn,0,F,52,50-59,SINGLE,UNSPEC,100000,60000,61-80,0,1,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,42,40-49,SINGLE,ACTIVE,100000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,54,50-59,SINGLE,ACTIVE,100000,60000,61-80,0,1,0,0,0
P,Direct,ETRANS,0,Withdrawn,0,F,55,50-59,SINGLE,ACTIVE,100000,60000,61-80,0,0,0,1,1
P,Direct,CHECK,0,Withdrawn,0,M,36,30-39,SINGLE,ACTIVE,100000,60000,61-80,0,0,0,0,1
P,Direct,CREDCARD,0,Withdrawn,0,F,37,30-39,SINGLE,ACTIVE,130000,60000,61-80,0,0,0,1,0
P,Agent,ETRANS,0,Withdrawn,0,M,51,50-59,SINGLE,ACTIVE,150000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,58,50-59,SINGLE,ACTIVE,150000,60000,61-80,0,2,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,49,40-49,SINGLE,ACTIVE,200000,60000,61-80,0,2,0,0,0
P,Direct,CHECK,0,Withdrawn,0,F,48,40-49,SINGLE,ACTIVE,250000,60000,61-80,0,1,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,F,64,60-69,SINGLE,ACTIVE,250000,60000,61-80,0,2,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,43,40-49,SINGLE,ACTIVE,250000,60000,61-80,0,1,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,32,30-39,SINGLE,ACTIVE,250000,60000,61-80,0,0,0,1,0
P,Direct,CHECK,0,Withdrawn,0,F,34,30-39,SINGLE,UNSPEC,250000,60000,61-80,0,0,0,1,0
O,Direct,ETRANS,0,Withdrawn,0,M,34,30-39,SINGLE,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,F,31,30-39,SINGLE,ACTIVE,250000,60000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,57,50-59,SINGLE,ACTIVE,250000,60000,61-80,0,3,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,45,40-49,SINGLE,ACTIVE,250000,60000,61-80,0,1,0,1,0
P,Agent,ETRANS,0,Withdrawn,0,F,39,30-39,SINGLE,ACTIVE,250000,60000,61-80,0,0,0,1,0
O,Direct,CREDCARD,0,Withdrawn,0,F,40,40-49,SINGLE,NOTACTIVE,300000,60000,61-80,0,0,0,2,0
P,Agent,CREDCARD,0,Withdrawn,0,M,25,0-29,SINGLE,ACTIVE,500000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,M,35,30-39,SINGLE,UNSPEC,500000,60000,61-80,0,0,1,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,32,30-39,SINGLE,ACTIVE,500000,60000,61-80,0,0,1,0,0
P,Agent,CREDCARD,0,Withdrawn,0,F,35,30-39,SINGLE,ACTIVE,500000,60000,61-80,0,0,0,1,0
P,Agent,ETRANS,0,Withdrawn,0,F,45,40-49,SINGLE,ACTIVE,500000,60000,61-80,0,1,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,56,50-59,SINGLE,ACTIVE,500000,60000,61-80,0,2,0,0,0
O,Direct,CREDCARD,0,Withdrawn,0,F,37,30-39,SINGLE,ACTIVE,500000,60000,61-80,0,1,0,1,0
P,Agent,CREDCARD,0,Withdrawn,0,F,36,30-39,SINGLE,ACTIVE,500000,60000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,32,30-39,SINGLE,ACTIVE,500000,60000,61-80,0,1,0,0,0
P,Agent,ETRANS,1,Withdrawn,0,F,30,30-39,SINGLE,ACTIVE,500000,60000,61-80,0,0,0,1,0
P,Agent,ETRANS,0,Withdrawn,0,M,34,30-39,SINGLE,UNSPEC,600000,60000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,51,50-59,SINGLE,UNSPEC,750000,60000,61-80,0,3,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,38,30-39,SINGLE,ACTIVE,900000,60000,61-80,0,0,0,1,0
P,Direct,ETRANS,0,Withdrawn,0,F,37,30-39,SINGLE,UNSPEC,1000000,60000,61-80,0,0,1,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,60,60-69,WIDOWED,ACTIVE,100000,60000,61-80,0,2,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,58,50-59,WIDOWED,ACTIVE,100000,60000,61-80,0,0,0,2,0
P,Direct,ETRANS,0,Withdrawn,0,F,59,50-59,SINGLE,UNSPEC,100000,60125,61-80,0,2,0,0,0
P,Direct,ETRANS,0,Withdrawn,0,F,58,50-59,MARRIED,UNSPEC,100000,60500,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,33,30-39,SINGLE,ACTIVE,350000,60612,61-80,0,2,0,0,0
P,Direct,ETRANS,0,Withdrawn,0,M,50,50-59,MARRIED,ACTIVE,500000,60769,61-80,0,3,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,34,30-39,DIVORCED,ACTIVE,1000000,61000,61-80,0,1,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,45,40-49,MARRIED,ACTIVE,100000,61000,61-80,0,1,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,52,50-59,MARRIED,ACTIVE,100000,61000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,49,40-49,MARRIED,ACTIVE,250000,61000,61-80,0,2,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,50,50-59,MARRIED,ACTIVE,300000,61000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,F,35,30-39,MARRIED,ACTIVE,500000,61000,61-80,0,1,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,43,40-49,MARRIED,ACTIVE,500000,61000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,33,30-39,MARRIED,ACTIVE,750000,61000,61-80,0,0,0,1,1
P,Agent,ETRANS,0,Withdrawn,0,F,35,30-39,SINGLE,ACTIVE,500000,61000,61-80,0,2,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,41,40-49,MARRIED,ACTIVE,100000,61500,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,35,30-39,MARRIED,ACTIVE,500000,61500,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,40,40-49,MARRIED,ACTIVE,1000000,61890,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,44,40-49,MARRIED,ACTIVE,100000,62000,61-80,0,0,0,0,1
P,Direct,CHECK,0,Withdrawn,0,M,47,40-49,MARRIED,ACTIVE,100000,62000,61-80,0,1,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,49,40-49,MARRIED,ACTIVE,200000,62000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,M,42,40-49,MARRIED,UNSPEC,250000,62000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,43,40-49,MARRIED,ACTIVE,250000,62000,61-80,0,0,0,0,1
P,Direct,CHECK,0,Withdrawn,0,M,47,40-49,MARRIED,ACTIVE,250000,62000,61-80,0,0,0,0,1
P,Agent,CREDCARD,1,Withdrawn,0,M,53,50-59,MARRIED,ACTIVE,250000,62000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,F,50,50-59,MARRIED,ACTIVE,250000,62000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,M,54,50-59,MARRIED,ACTIVE,250000,62000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,37,30-39,MARRIED,ACTIVE,500000,62000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,31,30-39,MARRIED,ACTIVE,500000,62000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,41,40-49,MARRIED,ACTIVE,500000,62000,61-80,0,1,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,31,30-39,MARRIED,ACTIVE,500000,62000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,F,34,30-39,MARRIED,ACTIVE,500000,62000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,39,30-39,MARRIED,ACTIVE,500000,62000,61-80,0,0,0,0,1
O,Direct,CHECK,0,Withdrawn,0,F,42,40-49,MARRIED,ACTIVE,750000,62000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,51,50-59,MARRIED,ACTIVE,750000,62000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,35,30-39,MARRIED,ACTIVE,1000000,62000,61-80,0,1,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,31,30-39,MARRIED,ACTIVE,1200000,62000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,49,40-49,SINGLE,ACTIVE,100000,62000,61-80,0,2,0,0,0
P,Direct,CHECK,0,Withdrawn,0,F,65,60-69,SINGLE,ACTIVE,100000,62000,61-80,0,1,0,0,0
O,Direct,CREDCARD,0,Withdrawn,0,F,32,30-39,SINGLE,ACTIVE,400000,62000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,40,40-49,SINGLE,ACTIVE,500000,62000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,57,50-59,SINGLE,ACTIVE,500000,62000,61-80,0,2,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,32,30-39,SINGLE,ACTIVE,1000000,62000,61-80,0,1,0,1,0
P,Direct,ETRANS,0,Withdrawn,0,F,43,40-49,MARRIED,UNSPEC,750000,62349,61-80,0,3,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,37,30-39,SINGLE,ACTIVE,500000,62500,61-80,0,2,0,0,0
P,Direct,ETRANS,1,Withdrawn,0,M,46,40-49,MARRIED,ACTIVE,1000000,62864,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,39,30-39,SEPARATED,ACTIVE,250000,63000,61-80,0,2,0,0,0
P,Agent,ETRANS,1,Withdrawn,0,F,47,40-49,DIVORCED,ACTIVE,250000,63000,61-80,0,1,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,39,30-39,DIVORCED,ACTIVE,500000,63000,61-80,0,2,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,58,50-59,MARRIED,ACTIVE,100000,63000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,59,50-59,MARRIED,ACTIVE,100000,63000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,F,67,60-69,MARRIED,RETIRED,150000,63000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,45,40-49,MARRIED,ACTIVE,250000,63000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,50,50-59,MARRIED,ACTIVE,630000,63000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,37,30-39,MARRIED,ACTIVE,800000,63000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,33,30-39,MARRIED,ACTIVE,1500000,63200,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,47,40-49,SINGLE,ACTIVE,250000,63300,61-80,0,2,0,0,0
O,Direct,ETRANS,0,Withdrawn,0,F,36,30-39,DIVORCED,ACTIVE,900000,64000,61-80,0,4,0,0,0
P,Agent,CHECK,1,Withdrawn,0,F,55,50-59,MARRIED,ACTIVE,100000,64000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,37,30-39,MARRIED,ACTIVE,100000,64000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,61,60-69,MARRIED,ACTIVE,100000,64000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,56,50-59,MARRIED,ACTIVE,100000,64000,61-80,0,0,0,0,1
P,Agent,CHECK,1,Withdrawn,0,F,55,50-59,MARRIED,ACTIVE,250000,64000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,40,40-49,MARRIED,ACTIVE,250000,64000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,M,50,50-59,MARRIED,RETIRED,300000,64000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,F,37,30-39,MARRIED,ACTIVE,500000,64000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,F,36,30-39,MARRIED,ACTIVE,1500000,64000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,43,40-49,SINGLE,ACTIVE,100000,64000,61-80,0,0,0,1,0
P,Agent,CREDCARD,0,Withdrawn,0,M,32,30-39,SINGLE,ACTIVE,250000,64000,61-80,0,0,0,2,0
P,Direct,CHECK,0,Withdrawn,0,F,34,30-39,SINGLE,ACTIVE,250000,64000,61-80,0,1,0,0,0
P,Direct,ETRANS,0,Withdrawn,0,M,43,40-49,MARRIED,ACTIVE,100000,64500,61-80,0,1,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,29,0-29,SINGLE,ACTIVE,500000,64800,61-80,0,0,0,2,0
O,Direct,ETRANS,0,Withdrawn,0,F,51,50-59,DIVORCED,ACTIVE,150000,65000,61-80,0,1,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,F,67,60-69,DIVORCED,ACTIVE,200000,65000,61-80,0,2,0,0,0
P,Agent,ETRANS,1,Withdrawn,0,M,43,40-49,DIVORCED,ACTIVE,250000,65000,61-80,0,0,0,1,0
P,Agent,ETRANS,0,Withdrawn,0,F,46,40-49,DIVORCED,ACTIVE,250000,65000,61-80,0,4,0,0,0
P,Agent,ETRANS,0,Withdrawn,0,M,73,70-79,MARRIED,RETIRED,100000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,61,60-69,MARRIED,ACTIVE,100000,65000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,58,50-59,MARRIED,ACTIVE,100000,65000,61-80,0,0,0,0,1
P,Direct,CHECK,0,Withdrawn,0,F,61,60-69,MARRIED,ACTIVE,100000,65000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,30,30-39,MARRIED,ACTIVE,100000,65000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,56,50-59,MARRIED,UNSPEC,100000,65000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,55,50-59,MARRIED,ACTIVE,100000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,41,40-49,MARRIED,ACTIVE,100000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,40,40-49,MARRIED,ACTIVE,100000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,61,60-69,MARRIED,ACTIVE,125000,65000,61-80,0,0,0,0,1
P,Agent,CREDCARD,1,Withdrawn,0,F,56,50-59,MARRIED,ACTIVE,150000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,66,60-69,MARRIED,ACTIVE,150000,65000,61-80,0,3,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,34,30-39,MARRIED,ACTIVE,150000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,47,40-49,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,45,40-49,MARRIED,UNSPEC,250000,65000,61-80,0,0,0,0,1
P,Agent,CREDCARD,0,Withdrawn,0,F,33,30-39,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,59,50-59,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Agent,CHECK,0,Withdrawn,0,F,59,50-59,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,1,Withdrawn,0,F,61,60-69,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,M,50,50-59,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,49,40-49,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,42,40-49,MARRIED,UNSPEC,250000,65000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,M,50,50-59,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
O,Direct,ETRANS,0,Withdrawn,0,F,57,50-59,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,37,30-39,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Direct,ETRANS,0,Withdrawn,0,F,56,50-59,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Direct,CREDCARD,1,Withdrawn,0,M,59,50-59,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
P,Agent,ETRANS,0,Withdrawn,0,F,43,40-49,MARRIED,ACTIVE,250000,65000,61-80,0,0,0,0,1
O,Direct,CREDCARD,0,Withdrawn,0,M,49,40-49,MARRIED,ACTIVE,300000,65000,61-80,0,0,0,0,1
P,Agent,CHECK,0,Withdrawn,0,F,41,40-49,MARRIED,ACTIVE,350000,65000,61-80,0,0,0,0,1
